Host,HostClass,HostOrder,HostFamily,Virus,VirusClass,VirusOrder,VirusFamily,VirusGenus,Year,YearType,Database,DatabaseVersion,DetectionMethod,Detection_NotSpecified,Detection_Serology,Detection_Genetic,Detection_Isolation,Host_Original,Virus_Original,DetectionMethod_Original,Host_NCBIResolved,Virus_NCBIResolved,HostSynonyms
Homo sapiens,Mammalia,Primates,Hominidae,Duvenhage lyssavirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Lyssavirus,2006,Author,HP3,Olival et al. 2017 Nature,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Homo sapiens,Duvenhage,Isolation,TRUE,TRUE,"homo aethiopicus, homo americanus, homo arabicus, homo australasicus, homo cafer, homo capensis, homo columbicus, homo drennani, homo grimaldii, homo hottentotus, homo hyperboreus, homo indicus, homo japeticus, homo melaninus, homo monstrosus, homo neptunianus, homo palestinus, homo patagonus, homo priscus, homo scythicus, homo sinicus, homo spelaeus, homo troglodytes, homo wadjakensis, homo sapiens cro-magnonensis, homo sapiens grimaldiensis, homo fossilis proto-aethiopicus, homo fossilis protoaethiopicus, homo sapiens cromagnonensis"
Homo sapiens,Mammalia,Primates,Hominidae,Duvenhage lyssavirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Lyssavirus,1977,Author,Shaw,Shaw et al. 2020 Mol Ecol,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Homo sapiens,Duvenhage lyssavirus,Isolation,TRUE,TRUE,"homo aethiopicus, homo americanus, homo arabicus, homo australasicus, homo cafer, homo capensis, homo columbicus, homo drennani, homo grimaldii, homo hottentotus, homo hyperboreus, homo indicus, homo japeticus, homo melaninus, homo monstrosus, homo neptunianus, homo palestinus, homo patagonus, homo priscus, homo scythicus, homo sinicus, homo spelaeus, homo troglodytes, homo wadjakensis, homo sapiens cro-magnonensis, homo sapiens grimaldiensis, homo fossilis proto-aethiopicus, homo fossilis protoaethiopicus, homo sapiens cromagnonensis"
Homo sapiens,Mammalia,Primates,Hominidae,Eastern equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,2009,Author,HP3,Olival et al. 2017 Nature,Antibodies,FALSE,TRUE,FALSE,FALSE,Homo sapiens,Eastern equine encephalitis,Antibodies,TRUE,TRUE,"homo aethiopicus, homo americanus, homo arabicus, homo australasicus, homo cafer, homo capensis, homo columbicus, homo drennani, homo grimaldii, homo hottentotus, homo hyperboreus, homo indicus, homo japeticus, homo melaninus, homo monstrosus, homo neptunianus, homo palestinus, homo patagonus, homo priscus, homo scythicus, homo sinicus, homo spelaeus, homo troglodytes, homo wadjakensis, homo sapiens cro-magnonensis, homo sapiens grimaldiensis, homo fossilis proto-aethiopicus, homo fossilis protoaethiopicus, homo sapiens cromagnonensis"
Homo sapiens,Mammalia,Primates,Hominidae,Eastern equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1938,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Homo sapiens,Eastern equine encephalitis,Isolation,TRUE,TRUE,"homo aethiopicus, homo americanus, homo arabicus, homo australasicus, homo cafer, homo capensis, homo columbicus, homo drennani, homo grimaldii, homo hottentotus, homo hyperboreus, homo indicus, homo japeticus, homo melaninus, homo monstrosus, homo neptunianus, homo palestinus, homo patagonus, homo priscus, homo scythicus, homo sinicus, homo spelaeus, homo troglodytes, homo wadjakensis, homo sapiens cro-magnonensis, homo sapiens grimaldiensis, homo fossilis proto-aethiopicus, homo fossilis protoaethiopicus, homo sapiens cromagnonensis"
Homo sapiens,Mammalia,Primates,Hominidae,Edge Hill virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,1993,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Antibodies,FALSE,TRUE,FALSE,FALSE,Homo sapiens,Edge hill,Antibodies,TRUE,TRUE,"homo aethiopicus, homo americanus, homo arabicus, homo australasicus, homo cafer, homo capensis, homo columbicus, homo drennani, homo grimaldii, homo hottentotus, homo hyperboreus, homo indicus, homo japeticus, homo melaninus, homo monstrosus, homo neptunianus, homo palestinus, homo patagonus, homo priscus, homo scythicus, homo sinicus, homo spelaeus, homo troglodytes, homo wadjakensis, homo sapiens cro-magnonensis, homo sapiens grimaldiensis, homo fossilis proto-aethiopicus, homo fossilis protoaethiopicus, homo sapiens cromagnonensis"
Homo sapiens,Mammalia,Primates,Hominidae,Zegla orthobunyavirus,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,NA,NA,Shaw,Shaw et al. 2020 Mol Ecol,Antibodies,FALSE,TRUE,FALSE,FALSE,Homo sapiens,Zegla orthobunyavirus,Antibodies,TRUE,TRUE,"homo aethiopicus, homo americanus, homo arabicus, homo australasicus, homo cafer, homo capensis, homo columbicus, homo drennani, homo grimaldii, homo hottentotus, homo hyperboreus, homo indicus, homo japeticus, homo melaninus, homo monstrosus, homo neptunianus, homo palestinus, homo patagonus, homo priscus, homo scythicus, homo sinicus, homo spelaeus, homo troglodytes, homo wadjakensis, homo sapiens cro-magnonensis, homo sapiens grimaldiensis, homo fossilis proto-aethiopicus, homo fossilis protoaethiopicus, homo sapiens cromagnonensis"
Homo sapiens,Mammalia,Primates,Hominidae,Cardiovirus A,Pisoniviricetes,Picornavirales,Picornaviridae,Cardiovirus,2009,Author,HP3,Olival et al. 2017 Nature,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Homo sapiens,Encephalomyocarditis,PCR,TRUE,TRUE,"homo aethiopicus, homo americanus, homo arabicus, homo australasicus, homo cafer, homo capensis, homo columbicus, homo drennani, homo grimaldii, homo hottentotus, homo hyperboreus, homo indicus, homo japeticus, homo melaninus, homo monstrosus, homo neptunianus, homo palestinus, homo patagonus, homo priscus, homo scythicus, homo sinicus, homo spelaeus, homo troglodytes, homo wadjakensis, homo sapiens cro-magnonensis, homo sapiens grimaldiensis, homo fossilis proto-aethiopicus, homo fossilis protoaethiopicus, homo sapiens cromagnonensis"
Homo sapiens,Mammalia,Primates,Hominidae,Enterovirus A,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,2004,Author,HP3,Olival et al. 2017 Nature,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Homo sapiens,Human enterovirus a,PCR,TRUE,TRUE,"homo aethiopicus, homo americanus, homo arabicus, homo australasicus, homo cafer, homo capensis, homo columbicus, homo drennani, homo grimaldii, homo hottentotus, homo hyperboreus, homo indicus, homo japeticus, homo melaninus, homo monstrosus, homo neptunianus, homo palestinus, homo patagonus, homo priscus, homo scythicus, homo sinicus, homo spelaeus, homo troglodytes, homo wadjakensis, homo sapiens cro-magnonensis, homo sapiens grimaldiensis, homo fossilis proto-aethiopicus, homo fossilis protoaethiopicus, homo sapiens cromagnonensis"
Homo sapiens,Mammalia,Primates,Hominidae,Enterovirus A,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,2006,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Homo sapiens,Enterovirus a,Isolation,TRUE,TRUE,"homo aethiopicus, homo americanus, homo arabicus, homo australasicus, homo cafer, homo capensis, homo columbicus, homo drennani, homo grimaldii, homo hottentotus, homo hyperboreus, homo indicus, homo japeticus, homo melaninus, homo monstrosus, homo neptunianus, homo palestinus, homo patagonus, homo priscus, homo scythicus, homo sinicus, homo spelaeus, homo troglodytes, homo wadjakensis, homo sapiens cro-magnonensis, homo sapiens grimaldiensis, homo fossilis proto-aethiopicus, homo fossilis protoaethiopicus, homo sapiens cromagnonensis"
Homo sapiens,Mammalia,Primates,Hominidae,Enterovirus B,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,2009,Author,HP3,Olival et al. 2017 Nature,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Homo sapiens,Human enterovirus b,PCR,TRUE,TRUE,"homo aethiopicus, homo americanus, homo arabicus, homo australasicus, homo cafer, homo capensis, homo columbicus, homo drennani, homo grimaldii, homo hottentotus, homo hyperboreus, homo indicus, homo japeticus, homo melaninus, homo monstrosus, homo neptunianus, homo palestinus, homo patagonus, homo priscus, homo scythicus, homo sinicus, homo spelaeus, homo troglodytes, homo wadjakensis, homo sapiens cro-magnonensis, homo sapiens grimaldiensis, homo fossilis proto-aethiopicus, homo fossilis protoaethiopicus, homo sapiens cromagnonensis"
Homo sapiens,Mammalia,Primates,Hominidae,Enterovirus B,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,2006,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Homo sapiens,Enterovirus b,Isolation,TRUE,TRUE,"homo aethiopicus, homo americanus, homo arabicus, homo australasicus, homo cafer, homo capensis, homo columbicus, homo drennani, homo grimaldii, homo hottentotus, homo hyperboreus, homo indicus, homo japeticus, homo melaninus, homo monstrosus, homo neptunianus, homo palestinus, homo patagonus, homo priscus, homo scythicus, homo sinicus, homo spelaeus, homo troglodytes, homo wadjakensis, homo sapiens cro-magnonensis, homo sapiens grimaldiensis, homo fossilis proto-aethiopicus, homo fossilis protoaethiopicus, homo sapiens cromagnonensis"
Homo sapiens,Mammalia,Primates,Hominidae,Enterovirus C,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,1948,Author,HP3,Olival et al. 2017 Nature,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Homo sapiens,Human enterovirus c,Isolation,TRUE,TRUE,"homo aethiopicus, homo americanus, homo arabicus, homo australasicus, homo cafer, homo capensis, homo columbicus, homo drennani, homo grimaldii, homo hottentotus, homo hyperboreus, homo indicus, homo japeticus, homo melaninus, homo monstrosus, homo neptunianus, homo palestinus, homo patagonus, homo priscus, homo scythicus, homo sinicus, homo spelaeus, homo troglodytes, homo wadjakensis, homo sapiens cro-magnonensis, homo sapiens grimaldiensis, homo fossilis proto-aethiopicus, homo fossilis protoaethiopicus, homo sapiens cromagnonensis"
Homo sapiens,Mammalia,Primates,Hominidae,Enterovirus C,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,2003,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Homo sapiens,Enterovirus c,Isolation,TRUE,TRUE,"homo aethiopicus, homo americanus, homo arabicus, homo australasicus, homo cafer, homo capensis, homo columbicus, homo drennani, homo grimaldii, homo hottentotus, homo hyperboreus, homo indicus, homo japeticus, homo melaninus, homo monstrosus, homo neptunianus, homo palestinus, homo patagonus, homo priscus, homo scythicus, homo sinicus, homo spelaeus, homo troglodytes, homo wadjakensis, homo sapiens cro-magnonensis, homo sapiens grimaldiensis, homo fossilis proto-aethiopicus, homo fossilis protoaethiopicus, homo sapiens cromagnonensis"
Homo sapiens,Mammalia,Primates,Hominidae,Enterovirus D,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,1967,Author,HP3,Olival et al. 2017 Nature,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Homo sapiens,Human enterovirus d,Isolation,TRUE,TRUE,"homo aethiopicus, homo americanus, homo arabicus, homo australasicus, homo cafer, homo capensis, homo columbicus, homo drennani, homo grimaldii, homo hottentotus, homo hyperboreus, homo indicus, homo japeticus, homo melaninus, homo monstrosus, homo neptunianus, homo palestinus, homo patagonus, homo priscus, homo scythicus, homo sinicus, homo spelaeus, homo troglodytes, homo wadjakensis, homo sapiens cro-magnonensis, homo sapiens grimaldiensis, homo fossilis proto-aethiopicus, homo fossilis protoaethiopicus, homo sapiens cromagnonensis"
Homo sapiens,Mammalia,Primates,Hominidae,Enterovirus D,Pisoniviricetes,Picornavirales,Picornaviridae,Enterovirus,2010,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Homo sapiens,Enterovirus d,Isolation,TRUE,TRUE,"homo aethiopicus, homo americanus, homo arabicus, homo australasicus, homo cafer, homo capensis, homo columbicus, homo drennani, homo grimaldii, homo hottentotus, homo hyperboreus, homo indicus, homo japeticus, homo melaninus, homo monstrosus, homo neptunianus, homo palestinus, homo patagonus, homo priscus, homo scythicus, homo sinicus, homo spelaeus, homo troglodytes, homo wadjakensis, homo sapiens cro-magnonensis, homo sapiens grimaldiensis, homo fossilis proto-aethiopicus, homo fossilis protoaethiopicus, homo sapiens cromagnonensis"
Homo sapiens,Mammalia,Primates,Hominidae,Equine rhinitis A virus,Pisoniviricetes,Picornavirales,Picornaviridae,Aphthovirus,2005,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Antibodies,FALSE,TRUE,FALSE,FALSE,Homo sapiens,Equine rhinitis a,Antibodies,TRUE,TRUE,"homo aethiopicus, homo americanus, homo arabicus, homo australasicus, homo cafer, homo capensis, homo columbicus, homo drennani, homo grimaldii, homo hottentotus, homo hyperboreus, homo indicus, homo japeticus, homo melaninus, homo monstrosus, homo neptunianus, homo palestinus, homo patagonus, homo priscus, homo scythicus, homo sinicus, homo spelaeus, homo troglodytes, homo wadjakensis, homo sapiens cro-magnonensis, homo sapiens grimaldiensis, homo fossilis proto-aethiopicus, homo fossilis protoaethiopicus, homo sapiens cromagnonensis"
Homo sapiens,Mammalia,Primates,Hominidae,European bat 1 lyssavirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Lyssavirus,2003,Author,HP3,Olival et al. 2017 Nature,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Homo sapiens,European bat lyssavirus 1,PCR,TRUE,TRUE,"homo aethiopicus, homo americanus, homo arabicus, homo australasicus, homo cafer, homo capensis, homo columbicus, homo drennani, homo grimaldii, homo hottentotus, homo hyperboreus, homo indicus, homo japeticus, homo melaninus, homo monstrosus, homo neptunianus, homo palestinus, homo patagonus, homo priscus, homo scythicus, homo sinicus, homo spelaeus, homo troglodytes, homo wadjakensis, homo sapiens cro-magnonensis, homo sapiens grimaldiensis, homo fossilis proto-aethiopicus, homo fossilis protoaethiopicus, homo sapiens cromagnonensis"
Homo sapiens,Mammalia,Primates,Hominidae,European bat 1 lyssavirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Lyssavirus,1986,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Homo sapiens,European bat 1 lyssavirus,Isolation,TRUE,TRUE,"homo aethiopicus, homo americanus, homo arabicus, homo australasicus, homo cafer, homo capensis, homo columbicus, homo drennani, homo grimaldii, homo hottentotus, homo hyperboreus, homo indicus, homo japeticus, homo melaninus, homo monstrosus, homo neptunianus, homo palestinus, homo patagonus, homo priscus, homo scythicus, homo sinicus, homo spelaeus, homo troglodytes, homo wadjakensis, homo sapiens cro-magnonensis, homo sapiens grimaldiensis, homo fossilis proto-aethiopicus, homo fossilis protoaethiopicus, homo sapiens cromagnonensis"
Homo sapiens,Mammalia,Primates,Hominidae,European bat 2 lyssavirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Lyssavirus,2003,Author,HP3,Olival et al. 2017 Nature,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Homo sapiens,European bat lyssavirus 2,PCR,TRUE,TRUE,"homo aethiopicus, homo americanus, homo arabicus, homo australasicus, homo cafer, homo capensis, homo columbicus, homo drennani, homo grimaldii, homo hottentotus, homo hyperboreus, homo indicus, homo japeticus, homo melaninus, homo monstrosus, homo neptunianus, homo palestinus, homo patagonus, homo priscus, homo scythicus, homo sinicus, homo spelaeus, homo troglodytes, homo wadjakensis, homo sapiens cro-magnonensis, homo sapiens grimaldiensis, homo fossilis proto-aethiopicus, homo fossilis protoaethiopicus, homo sapiens cromagnonensis"
Homo sapiens,Mammalia,Primates,Hominidae,European bat 2 lyssavirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Lyssavirus,2003,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Homo sapiens,European bat 2 lyssavirus,Isolation,TRUE,TRUE,"homo aethiopicus, homo americanus, homo arabicus, homo australasicus, homo cafer, homo capensis, homo columbicus, homo drennani, homo grimaldii, homo hottentotus, homo hyperboreus, homo indicus, homo japeticus, homo melaninus, homo monstrosus, homo neptunianus, homo palestinus, homo patagonus, homo priscus, homo scythicus, homo sinicus, homo spelaeus, homo troglodytes, homo wadjakensis, homo sapiens cro-magnonensis, homo sapiens grimaldiensis, homo fossilis proto-aethiopicus, homo fossilis protoaethiopicus, homo sapiens cromagnonensis"
Homo sapiens,Mammalia,Primates,Hominidae,Everglades virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1980,Author,HP3,Olival et al. 2017 Nature,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Homo sapiens,Everglades,Isolation,TRUE,TRUE,"homo aethiopicus, homo americanus, homo arabicus, homo australasicus, homo cafer, homo capensis, homo columbicus, homo drennani, homo grimaldii, homo hottentotus, homo hyperboreus, homo indicus, homo japeticus, homo melaninus, homo monstrosus, homo neptunianus, homo palestinus, homo patagonus, homo priscus, homo scythicus, homo sinicus, homo spelaeus, homo troglodytes, homo wadjakensis, homo sapiens cro-magnonensis, homo sapiens grimaldiensis, homo fossilis proto-aethiopicus, homo fossilis protoaethiopicus, homo sapiens cromagnonensis"
Homo sapiens,Mammalia,Primates,Hominidae,Everglades virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1970,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Antibodies,FALSE,TRUE,FALSE,FALSE,Homo sapiens,Everglades,Antibodies,TRUE,TRUE,"homo aethiopicus, homo americanus, homo arabicus, homo australasicus, homo cafer, homo capensis, homo columbicus, homo drennani, homo grimaldii, homo hottentotus, homo hyperboreus, homo indicus, homo japeticus, homo melaninus, homo monstrosus, homo neptunianus, homo palestinus, homo patagonus, homo priscus, homo scythicus, homo sinicus, homo spelaeus, homo troglodytes, homo wadjakensis, homo sapiens cro-magnonensis, homo sapiens grimaldiensis, homo fossilis proto-aethiopicus, homo fossilis protoaethiopicus, homo sapiens cromagnonensis"
Homo sapiens,Mammalia,Primates,Hominidae,Eyach coltivirus,Resentoviricetes,Reovirales,Reoviridae,Coltivirus,2004,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Antibodies,FALSE,TRUE,FALSE,FALSE,Homo sapiens,Eyach,Antibodies,TRUE,TRUE,"homo aethiopicus, homo americanus, homo arabicus, homo australasicus, homo cafer, homo capensis, homo columbicus, homo drennani, homo grimaldii, homo hottentotus, homo hyperboreus, homo indicus, homo japeticus, homo melaninus, homo monstrosus, homo neptunianus, homo palestinus, homo patagonus, homo priscus, homo scythicus, homo sinicus, homo spelaeus, homo troglodytes, homo wadjakensis, homo sapiens cro-magnonensis, homo sapiens grimaldiensis, homo fossilis proto-aethiopicus, homo fossilis protoaethiopicus, homo sapiens cromagnonensis"
Homo sapiens,Mammalia,Primates,Hominidae,Flexal mammarenavirus,Ellioviricetes,Bunyavirales,Arenaviridae,Mammarenavirus,NA,Author,HP3,Olival et al. 2017 Nature,Antibodies,FALSE,TRUE,FALSE,FALSE,Homo sapiens,Flexal,Antibodies,TRUE,TRUE,"homo aethiopicus, homo americanus, homo arabicus, homo australasicus, homo cafer, homo capensis, homo columbicus, homo drennani, homo grimaldii, homo hottentotus, homo hyperboreus, homo indicus, homo japeticus, homo melaninus, homo monstrosus, homo neptunianus, homo palestinus, homo patagonus, homo priscus, homo scythicus, homo sinicus, homo spelaeus, homo troglodytes, homo wadjakensis, homo sapiens cro-magnonensis, homo sapiens grimaldiensis, homo fossilis proto-aethiopicus, homo fossilis protoaethiopicus, homo sapiens cromagnonensis"
