"idx","PMID","Pathogen_Original","Database","batch","PubDate","PubYear","Lookup"
4201,27101567,"venezuelan equine encephalitis","pubmed",40,"2016 Apr","2016","Success"
4202,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4202,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4202,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4202,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4202,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4202,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4202,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4202,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4202,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4202,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4202,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4202,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4202,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4202,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4203,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4203,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4203,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4203,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4203,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4203,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4203,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4203,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4204,2873752,"venezuelan equine encephalitis","pubmed",40,"1986 Jul","1986","Success"
4204,2873752,"venezuelan equine encephalitis","pubmed",40,"1986 Jul","1986","Success"
4205,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4205,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4205,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4205,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4205,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4205,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4205,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4205,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4205,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4205,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4205,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4205,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4205,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4205,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4206,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4206,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4206,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4206,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4206,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4206,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4206,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4206,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4206,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4206,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4206,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4206,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4206,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4206,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4207,2873752,"venezuelan equine encephalitis","pubmed",40,"1986 Jul","1986","Success"
4207,2873752,"venezuelan equine encephalitis","pubmed",40,"1986 Jul","1986","Success"
4208,235211,"venezuelan equine encephalitis","pubmed",40,"1975 Jan","1975","Success"
4208,235211,"venezuelan equine encephalitis","pubmed",40,"1975 Jan","1975","Success"
4208,235211,"venezuelan equine encephalitis","pubmed",40,"1975 Jan","1975","Success"
4208,235211,"venezuelan equine encephalitis","pubmed",40,"1975 Jan","1975","Success"
4209,235211,"venezuelan equine encephalitis","pubmed",40,"1975 Jan","1975","Success"
4209,235211,"venezuelan equine encephalitis","pubmed",40,"1975 Jan","1975","Success"
4209,235211,"venezuelan equine encephalitis","pubmed",40,"1975 Jan","1975","Success"
4209,235211,"venezuelan equine encephalitis","pubmed",40,"1975 Jan","1975","Success"
4210,235211,"venezuelan equine encephalitis","pubmed",40,"1975 Jan","1975","Success"
4210,235211,"venezuelan equine encephalitis","pubmed",40,"1975 Jan","1975","Success"
4210,235211,"venezuelan equine encephalitis","pubmed",40,"1975 Jan","1975","Success"
4210,235211,"venezuelan equine encephalitis","pubmed",40,"1975 Jan","1975","Success"
4211,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4211,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4211,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4211,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4211,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4211,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4211,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4211,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4212,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4212,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4212,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4212,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4212,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4212,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4212,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4212,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4213,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4213,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4213,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4213,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4213,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4213,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4213,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4213,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4214,11425168,"venezuelan equine encephalitis","pubmed",40,"2001 Jan-Feb","2001","Success"
4215,235211,"venezuelan equine encephalitis","pubmed",40,"1975 Jan","1975","Success"
4215,235211,"venezuelan equine encephalitis","pubmed",40,"1975 Jan","1975","Success"
4215,235211,"venezuelan equine encephalitis","pubmed",40,"1975 Jan","1975","Success"
4215,235211,"venezuelan equine encephalitis","pubmed",40,"1975 Jan","1975","Success"
4216,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4216,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4216,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4216,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4216,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4216,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4216,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4216,5690806,"venezuelan equine encephalitis","pubmed",40,"1968 Jul","1968","Success"
4217,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4217,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4217,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4217,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4217,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4217,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4217,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4218,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4218,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4218,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4218,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4218,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4218,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4218,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4219,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4219,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4219,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4219,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4219,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4219,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4219,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4220,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4220,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4220,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4220,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4220,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4220,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4220,238050,"venezuelan equine encephalitis","pubmed",40,"1975 Apr","1975","Success"
4221,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4221,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4221,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4221,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4221,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4221,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4221,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4221,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4221,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4221,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4221,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4221,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4221,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4221,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4222,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4222,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4222,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4222,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4222,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4222,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4222,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4222,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4222,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4222,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4222,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4222,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4222,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4222,16350203,"venezuelan equine encephalitis","pubmed",40,"1967 Mar","1967","Success"
4223,4151413,"venezuelan equine encephalitis","pubmed",40,"1974 May-Jun","1974","Success"
4223,4151413,"venezuelan equine encephalitis","pubmed",40,"1974 May-Jun","1974","Success"
4223,4151413,"venezuelan equine encephalitis","pubmed",40,"1974 May-Jun","1974","Success"
4223,4151413,"venezuelan equine encephalitis","pubmed",40,"1974 May-Jun","1974","Success"
4224,4691483,"venezuelan equine encephalitis","pubmed",40,"1973 Mar","1973","Success"
4225,5840639,"venezuelan equine encephalitis","pubmed",40,"1965 Nov","1965","Success"
4225,5840639,"venezuelan equine encephalitis","pubmed",40,"1965 Nov","1965","Success"
4226,4151413,"venezuelan equine encephalitis","pubmed",40,"1974 May-Jun","1974","Success"
4226,4151413,"venezuelan equine encephalitis","pubmed",40,"1974 May-Jun","1974","Success"
4226,4151413,"venezuelan equine encephalitis","pubmed",40,"1974 May-Jun","1974","Success"
4226,4151413,"venezuelan equine encephalitis","pubmed",40,"1974 May-Jun","1974","Success"
4227,24899192,"western equine encephalitis","pubmed",40,"2014 Aug","2014","Success"
4227,24899192,"western equine encephalitis","pubmed",40,"2014 Aug","2014","Success"
4228,7411749,"western equine encephalitis","pubmed",40,"1980 Jul","1980","Success"
4229,480524,"western equine encephalitis","pubmed",40,"1979 Apr","1979","Success"
4230,7563415,"western equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4230,7563415,"western equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4230,7563415,"western equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4230,7563415,"western equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4230,7563415,"western equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4230,7563415,"western equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4230,7563415,"western equine encephalitis","pubmed",40,"1995 Jan","1995","Success"
4232,16512159,"western equine encephalitis","pubmed",40,"1970 Oct","1970","Success"
4233,5817501,"western equine encephalitis","pubmed",40,"1969 May","1969","Success"
4233,5817501,"western equine encephalitis","pubmed",40,"1969 May","1969","Success"
4233,5817501,"western equine encephalitis","pubmed",40,"1969 May","1969","Success"
4233,5817501,"western equine encephalitis","pubmed",40,"1969 May","1969","Success"
4234,5817501,"western equine encephalitis","pubmed",40,"1969 May","1969","Success"
4234,5817501,"western equine encephalitis","pubmed",40,"1969 May","1969","Success"
4234,5817501,"western equine encephalitis","pubmed",40,"1969 May","1969","Success"
4234,5817501,"western equine encephalitis","pubmed",40,"1969 May","1969","Success"
4235,4426699,"western equine encephalitis","pubmed",40,"1974 Sep","1974","Success"
4235,4426699,"western equine encephalitis","pubmed",40,"1974 Sep","1974","Success"
4236,5817501,"western equine encephalitis","pubmed",40,"1969 May","1969","Success"
4236,5817501,"western equine encephalitis","pubmed",40,"1969 May","1969","Success"
4236,5817501,"western equine encephalitis","pubmed",40,"1969 May","1969","Success"
4236,5817501,"western equine encephalitis","pubmed",40,"1969 May","1969","Success"
4237,13372521,"western equine encephalitis","pubmed",40,"1956 Nov","1956","Success"
4238,4426699,"western equine encephalitis","pubmed",40,"1974 Sep","1974","Success"
